
code	|	taxid	|	taxname	|	lineage
1	|	617134	|	Vibrio ordalii FS-144	|	617134 28174 662 641 135623 1236 1224 2 131567 
1	|	617145	|	Vibrio splendidus 1F-157	|	617145 29497 662 641 135623 1236 1224 2 131567 
1	|	617146	|	Vibrio splendidus FF-6	|	617146 29497 662 641 135623 1236 1224 2 131567 
1	|	621	|	Shigella boydii	|	621 620 543 91347 1236 1224 2 131567 
1	|	623	|	Shigella flexneri	|	623 620 543 91347 1236 1224 2 131567 
1	|	624	|	Shigella sonnei	|	624 620 543 91347 1236 1224 2 131567 
1	|	626086	|	Aliivibrio logei 5S-186	|	626086 688 511678 641 135623 1236 1224 2 131567 
1	|	626418	|	Burkholderia glumae BGR1	|	626418 337 32008 119060 80840 28216 1224 2 131567 
1	|	626887	|	Marinobacter nanhaiticus D15-8W	|	626887 1305740 2742 72275 135622 1236 1224 2 131567 
1	|	627343	|	Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023	|	627343 120045 542 541 41297 204457 28211 1224 2 131567 
1	|	627611	|	Vibrio parahaemolyticus K5030	|	627611 670 717610 662 641 135623 1236 1224 2 131567 
1	|	629258	|	Pseudomonas amygdali pv. aesculi str. 0893_23	|	629258 251722 47877 251698 136849 286 135621 72274 1236 1224 2 131567 
1	|	629260	|	Pseudomonas amygdali pv. lachrymans str. M301315	|	629260 53707 47877 251698 136849 286 135621 72274 1236 1224 2 131567 
1	|	629266	|	Pseudomonas syringae pv. actinidiae str. M302091	|	629266 103796 264449 317 251695 136849 286 135621 72274 1236 1224 2 131567 
1	|	629270	|	Pseudomonas syringae pv. aceris str. M302273	|	629270 199198 317 251695 136849 286 135621 72274 1236 1224 2 131567 
1	|	629773	|	Sphingomonas sp. Mn802worker	|	629773 13687 41297 204457 28211 1224 2 131567 
1	|	630	|	Yersinia enterocolitica	|	630 629 1903411 91347 1236 1224 2 131567 
1	|	630626	|	Shimwellia blattae DSM 4481 = NBRC 105725	|	630626 563 1335483 543 91347 1236 1224 2 131567 
1	|	632	|	Yersinia pestis	|	632 1649845 629 1903411 91347 1236 1224 2 131567 
1	|	633	|	Yersinia pseudotuberculosis	|	633 1649845 629 1903411 91347 1236 1224 2 131567 
1	|	633699	|	Lactobacillus johnsonii FI9785	|	633699 33959 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	634176	|	Aggregatibacter aphrophilus NJ8700	|	634176 732 416916 712 135625 1236 1224 2 131567 
1	|	634497	|	Haloarcula hispanica ATCC 33960	|	634497 51589 2237 1963268 2235 183963 28890 2157 131567 
1	|	634500	|	Erwinia billingiae Eb661	|	634500 182337 551 1903409 91347 1236 1224 2 131567 
1	|	634503	|	Edwardsiella ictaluri 93-146	|	634503 67780 635 1903412 91347 1236 1224 2 131567 
1	|	634956	|	Parageobacillus thermoglucosidasius C56-YS93	|	634956 1426 1906945 186817 1385 91061 1239 1783272 2 131567 
1	|	636	|	Edwardsiella tarda	|	636 635 1903412 91347 1236 1224 2 131567 
1	|	63737	|	Nostoc punctiforme PCC 73102	|	63737 272131 1177 1162 1161 1117 1798711 1783272 2 131567 
1	|	637381	|	Listeria monocytogenes 08-5923	|	637381 1639 1637 186820 1385 91061 1239 1783272 2 131567 
1	|	637382	|	Yersinia pestis D106004	|	637382 632 1649845 629 1903411 91347 1236 1224 2 131567 
1	|	637385	|	Yersinia pestis D182038	|	637385 632 1649845 629 1903411 91347 1236 1224 2 131567 
1	|	637386	|	Yersinia pestis Z176003	|	637386 632 1649845 629 1903411 91347 1236 1224 2 131567 
1	|	637388	|	Escherichia coli O157:H7 str. FRIK2000	|	637388 83334 562 561 543 91347 1236 1224 2 131567 
1	|	637389	|	Acidithiobacillus caldus ATCC 51756	|	637389 33059 119977 225058 225057 1807140 1224 2 131567 
1	|	637616	|	Methylophaga thiooxydans DMS010	|	637616 392484 40222 135616 72273 1236 1224 2 131567 
1	|	637905	|	Shewanella violacea DSS12	|	637905 60217 22 267890 135622 1236 1224 2 131567 
1	|	637909	|	Streptococcus gallolyticus UCN34	|	637909 53354 315405 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	637910	|	Citrobacter rodentium ICC168	|	637910 67825 544 543 91347 1236 1224 2 131567 
1	|	637911	|	Actinobacillus minor NM305	|	637911 51047 713 712 135625 1236 1224 2 131567 
1	|	639282	|	Deferribacter desulfuricans SSM1	|	639282 197162 53572 191394 191393 68337 200930 2 131567 
1	|	640513	|	Enterobacter asburiae LF7a	|	640513 61645 354276 547 543 91347 1236 1224 2 131567 
1	|	641112	|	Ruminococcus flavefaciens FD-1	|	641112 1265 1263 541000 186802 186801 1239 1783272 2 131567 
1	|	644	|	Aeromonas hydrophila	|	644 642 84642 135624 1236 1224 2 131567 
1	|	644042	|	Lactobacillus plantarum JDM1	|	644042 1590 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	644279	|	Staphylococcus aureus subsp. aureus 132	|	644279 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	644548	|	Gordonia neofelifaecis NRRL B-59395	|	644548 945692 2053 85026 85007 1760 201174 1783272 2 131567 
1	|	644801	|	Pseudomonas stutzeri RCH2	|	644801 316 578833 136846 286 135621 72274 1236 1224 2 131567 
1	|	645	|	Aeromonas salmonicida	|	645 642 84642 135624 1236 1224 2 131567 
1	|	645462	|	Clostridioides difficile CD196	|	645462 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	645463	|	Clostridioides difficile R20291	|	645463 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	645663	|	Enterococcus faecium E1039	|	645663 1352 1350 81852 186826 91061 1239 1783272 2 131567 
1	|	649724	|	Clostridium sp. ATCC BAA-442	|	649724 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	649747	|	Aneurinibacillus aneurinilyticus ATCC 12856	|	649747 1391 55079 85151 186822 1385 91061 1239 1783272 2 131567 
1	|	649757	|	Anaerostipes hadrus DSM 3319	|	649757 649756 207244 186803 186802 186801 1239 1783272 2 131567 
1	|	651	|	Aeromonas media	|	651 642 84642 135624 1236 1224 2 131567 
1	|	652611	|	Pseudomonas aeruginosa PA14	|	652611 287 136841 286 135621 72274 1236 1224 2 131567 
1	|	653938	|	Listeria monocytogenes 08-5578	|	653938 1639 1637 186820 1385 91061 1239 1783272 2 131567 
1	|	654421	|	Anoxybacillus sp. SK3-4	|	654421 150247 186817 1385 91061 1239 1783272 2 131567 
1	|	655225	|	Oenococcus oeni AWRIB429	|	655225 1247 46254 81850 186826 91061 1239 1783272 2 131567 
1	|	655817	|	Escherichia coli ABU 83972	|	655817 562 561 543 91347 1236 1224 2 131567 
1	|	656372	|	Escherichia coli E1167	|	656372 562 561 543 91347 1236 1224 2 131567 
1	|	656374	|	Escherichia coli E1520	|	656374 562 561 543 91347 1236 1224 2 131567 
1	|	656379	|	Escherichia coli FVEC1302	|	656379 562 561 543 91347 1236 1224 2 131567 
1	|	656380	|	Escherichia coli FVEC1412	|	656380 562 561 543 91347 1236 1224 2 131567 
1	|	656383	|	Escherichia coli H120	|	656383 562 561 543 91347 1236 1224 2 131567 
1	|	656388	|	Escherichia coli H252	|	656388 562 561 543 91347 1236 1224 2 131567 
1	|	656390	|	Escherichia coli H263	|	656390 562 561 543 91347 1236 1224 2 131567 
1	|	656393	|	Escherichia coli H299	|	656393 562 561 543 91347 1236 1224 2 131567 
1	|	656398	|	Escherichia coli H397	|	656398 562 561 543 91347 1236 1224 2 131567 
1	|	656404	|	Escherichia coli H489	|	656404 562 561 543 91347 1236 1224 2 131567 
1	|	656405	|	Escherichia coli H494	|	656405 562 561 543 91347 1236 1224 2 131567 
1	|	656408	|	Escherichia coli H591	|	656408 562 561 543 91347 1236 1224 2 131567 
1	|	656413	|	Escherichia coli H730	|	656413 562 561 543 91347 1236 1224 2 131567 
1	|	656417	|	Escherichia coli M605	|	656417 562 561 543 91347 1236 1224 2 131567 
1	|	656419	|	Escherichia coli M718	|	656419 562 561 543 91347 1236 1224 2 131567 
1	|	656420	|	Escherichia coli M863	|	656420 562 561 543 91347 1236 1224 2 131567 
1	|	656421	|	Escherichia coli M919	|	656421 562 561 543 91347 1236 1224 2 131567 
1	|	656429	|	Escherichia coli TA007	|	656429 562 561 543 91347 1236 1224 2 131567 
1	|	656435	|	Escherichia coli TA124	|	656435 562 561 543 91347 1236 1224 2 131567 
1	|	656437	|	Escherichia coli TA143	|	656437 562 561 543 91347 1236 1224 2 131567 
1	|	656443	|	Escherichia coli TA271	|	656443 562 561 543 91347 1236 1224 2 131567 
1	|	656444	|	Escherichia coli TA280	|	656444 562 561 543 91347 1236 1224 2 131567 
1	|	656449	|	Escherichia coli TW10509	|	656449 562 561 543 91347 1236 1224 2 131567 
1	|	656912	|	Haemophilus influenzae RdAW	|	656912 727 724 712 135625 1236 1224 2 131567 
1	|	656913	|	Haemophilus influenzae NT127	|	656913 727 724 712 135625 1236 1224 2 131567 
1	|	658080	|	Ralstonia sp. 5_2_56FAA	|	658080 48736 119060 80840 28216 1224 2 131567 
1	|	658081	|	Lachnospiraceae bacterium 1_1_57FAA	|	658081 186928 186803 186802 186801 1239 1783272 2 131567 
1	|	658085	|	Lachnospiraceae bacterium 5_1_57FAA	|	658085 186928 186803 186802 186801 1239 1783272 2 131567 
1	|	658087	|	Lachnospiraceae bacterium 7_1_58FAA	|	658087 186928 186803 186802 186801 1239 1783272 2 131567 
1	|	658172	|	Candidatus Liberibacter solanacearum CLso-ZC1	|	658172 556287 34019 82115 356 28211 1224 2 131567 
1	|	658664	|	Ralstonia sp. 5_7_47FAA	|	658664 48736 119060 80840 28216 1224 2 131567 
1	|	660596	|	Pantoea stewartii subsp. stewartii DC283	|	660596 66271 66269 53335 1903409 91347 1236 1224 2 131567 
1	|	661513	|	Vibrio cholerae CIRS101	|	661513 686 127906 666 662 641 135623 1236 1224 2 131567 
1	|	663	|	Vibrio alginolyticus	|	663 717610 662 641 135623 1236 1224 2 131567 
1	|	663952	|	Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957	|	663952 99822 1334 119603 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	663954	|	Streptococcus dysgalactiae subsp. equisimilis ATCC 12394	|	663954 119602 1334 119603 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	665027	|	Pseudomonas amygdali pv. aesculi str. NCPPB 3681	|	665027 251722 47877 251698 136849 286 135621 72274 1236 1224 2 131567 
1	|	665940	|	Clostridium sp. 7_3_54FAA	|	665940 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	665941	|	Coprobacillus sp. 3_3_56FAA	|	665941 100883 128827 526525 526524 1239 1783272 2 131567 
1	|	665944	|	Klebsiella sp. 4_1_44FAA	|	665944 570 543 91347 1236 1224 2 131567 
1	|	665948	|	Pseudomonas sp. 2_1_26	|	665948 286 135621 72274 1236 1224 2 131567 
1	|	665950	|	Lachnospiraceae bacterium 3_1_46FAA	|	665950 186928 186803 186802 186801 1239 1783272 2 131567 
1	|	665953	|	Bacteroides eggerthii 1_2_48FAA	|	665953 28111 816 815 171549 200643 976 68336 1783270 2 131567 
1	|	665956	|	Subdoligranulum sp. 4_3_54A2FAA	|	665956 292632 541000 186802 186801 1239 1783272 2 131567 
1	|	665957	|	Bacillus sp. 7_6_55CFAA_CT2	|	665957 86661 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	666	|	Vibrio cholerae	|	666 662 641 135623 1236 1224 2 131567 
1	|	666475	|	Pseudomonas amygdali pv. aesculi str. 2250	|	666475 251722 47877 251698 136849 286 135621 72274 1236 1224 2 131567 
1	|	667121	|	Edwardsiella tarda ATCC 15947 = NBRC 105688	|	667121 636 635 1903412 91347 1236 1224 2 131567 
1	|	667127	|	Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884	|	667127 39831 573 570 543 91347 1236 1224 2 131567 
1	|	667128	|	Pasteurella dagmatis ATCC 43325	|	667128 754 745 712 135625 1236 1224 2 131567 
1	|	668	|	Aliivibrio fischeri	|	668 511678 641 135623 1236 1224 2 131567 
1	|	668336	|	Aggregatibacter actinomycetemcomitans D11S-1	|	668336 714 416916 712 135625 1236 1224 2 131567 
1	|	669	|	Vibrio harveyi	|	669 717610 662 641 135623 1236 1224 2 131567 
1	|	669261	|	Mannheimia haemolytica serotype A2 str. OVINE	|	669261 669260 75985 75984 712 135625 1236 1224 2 131567 
1	|	669262	|	Mannheimia haemolytica serotype A2 str. BOVINE	|	669262 669260 75985 75984 712 135625 1236 1224 2 131567 
1	|	670	|	Vibrio parahaemolyticus	|	670 717610 662 641 135623 1236 1224 2 131567 
1	|	670484	|	Citrobacter freundii str. ballerup 7851/39	|	670484 546 1344959 544 543 91347 1236 1224 2 131567 
1	|	670888	|	Escherichia coli 1827-70	|	670888 562 561 543 91347 1236 1224 2 131567 
1	|	670890	|	Escherichia coli LT-68	|	670890 562 561 543 91347 1236 1224 2 131567 
1	|	670892	|	Escherichia coli 3431	|	670892 562 561 543 91347 1236 1224 2 131567 
1	|	670893	|	Escherichia coli EPECa14	|	670893 562 561 543 91347 1236 1224 2 131567 
1	|	670894	|	Escherichia coli E128010	|	670894 562 561 543 91347 1236 1224 2 131567 
1	|	670896	|	Escherichia coli EPECa12	|	670896 562 561 543 91347 1236 1224 2 131567 
1	|	670897	|	Escherichia coli 2362-75	|	670897 562 561 543 91347 1236 1224 2 131567 
1	|	670898	|	Escherichia coli E851/71	|	670898 562 561 543 91347 1236 1224 2 131567 
1	|	670899	|	Escherichia coli RN587/1	|	670899 562 561 543 91347 1236 1224 2 131567 
1	|	670903	|	Escherichia coli TX1999	|	670903 562 561 543 91347 1236 1224 2 131567 
1	|	670904	|	Escherichia coli OK1180	|	670904 562 561 543 91347 1236 1224 2 131567 
1	|	670905	|	Escherichia coli OK1357	|	670905 562 561 543 91347 1236 1224 2 131567 
1	|	671074	|	Vibrio mimicus VM603	|	671074 674 662 641 135623 1236 1224 2 131567 
1	|	671076	|	Vibrio mimicus VM573	|	671076 674 662 641 135623 1236 1224 2 131567 
1	|	672	|	Vibrio vulnificus	|	672 662 641 135623 1236 1224 2 131567 
1	|	67263	|	Streptomyces griseus subsp. griseus	|	67263 1911 1482596 629295 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	673189	|	Pseudomonas syringae pv. tomato K40	|	673189 323 251701 136849 286 135621 72274 1236 1224 2 131567 
1	|	673198	|	Pseudomonas syringae pv. tomato Max13	|	673198 323 251701 136849 286 135621 72274 1236 1224 2 131567 
1	|	673265	|	Pseudomonas syringae pv. tomato NCPPB 1108	|	673265 323 251701 136849 286 135621 72274 1236 1224 2 131567 
1	|	673266	|	Pseudomonas syringae pv. syringae 642	|	673266 321 317 251695 136849 286 135621 72274 1236 1224 2 131567 
1	|	673519	|	Vibrio harveyi 1DA3	|	673519 669 717610 662 641 135623 1236 1224 2 131567 
1	|	674977	|	Vibrio alginolyticus 40B	|	674977 663 717610 662 641 135623 1236 1224 2 131567 
1	|	675806	|	Vibrio mimicus MB451	|	675806 674 662 641 135623 1236 1224 2 131567 
1	|	675807	|	Vibrio cholerae RC27	|	675807 666 662 641 135623 1236 1224 2 131567 
1	|	675808	|	Vibrio cholerae INDRE 91/1	|	675808 666 662 641 135623 1236 1224 2 131567 
1	|	675814	|	Vibrio coralliilyticus ATCC BAA-450	|	675814 190893 662 641 135623 1236 1224 2 131567 
1	|	675815	|	Vibrio sp. RC586	|	675815 662 641 135623 1236 1224 2 131567 
1	|	675817	|	Photobacterium damselae subsp. damselae CIP 102761	|	675817 85581 38293 657 641 135623 1236 1224 2 131567 
1	|	67780	|	Edwardsiella ictaluri	|	67780 635 1903412 91347 1236 1224 2 131567 
1	|	678	|	Vibrio sp.	|	678 662 641 135623 1236 1224 2 131567 
1	|	67825	|	Citrobacter rodentium	|	67825 544 543 91347 1236 1224 2 131567 
1	|	679188	|	Lactobacillus crispatus 214-1	|	679188 47770 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	679189	|	Prevotella timonensis CRIS 5C-B1	|	679189 386414 838 171552 171549 200643 976 68336 1783270 2 131567 
1	|	679190	|	Prevotella buccalis ATCC 35310	|	679190 28127 838 171552 171549 200643 976 68336 1783270 2 131567 
1	|	679191	|	Prevotella amnii CRIS 21A-A	|	679191 419005 838 171552 171549 200643 976 68336 1783270 2 131567 
1	|	679198	|	Aggregatibacter aphrophilus F0387	|	679198 732 416916 712 135625 1236 1224 2 131567 
1	|	679202	|	Escherichia coli MS 85-1	|	679202 562 561 543 91347 1236 1224 2 131567 
1	|	679204	|	Escherichia coli MS 145-7	|	679204 562 561 543 91347 1236 1224 2 131567 
1	|	679205	|	Escherichia coli MS 124-1	|	679205 562 561 543 91347 1236 1224 2 131567 
1	|	679206	|	Escherichia coli MS 119-7	|	679206 562 561 543 91347 1236 1224 2 131567 
1	|	679207	|	Escherichia coli MS 107-1	|	679207 562 561 543 91347 1236 1224 2 131567 
1	|	680	|	Vibrio campbellii	|	680 717610 662 641 135623 1236 1224 2 131567 
1	|	680649	|	Staphylococcus aureus subsp. aureus MR1	|	680649 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	681288	|	Staphylococcus aureus subsp. aureus ED98	|	681288 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	682148	|	Gardnerella vaginalis 5-1	|	682148 2702 2701 31953 85004 1760 201174 1783272 2 131567 
1	|	682181	|	Streptomyces sp. SA3_actF	|	682181 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	683837	|	Listeria seeligeri serovar 1/2b str. SLCC3954	|	683837 1640 1637 186820 1385 91061 1239 1783272 2 131567 
1	|	685035	|	Citromicrobium bathyomarinum JL354	|	685035 72174 72173 41297 204457 28211 1224 2 131567 
1	|	685038	|	Escherichia coli O83:H1 str. NRG 857C	|	685038 685037 562 561 543 91347 1236 1224 2 131567 
1	|	685039	|	Staphylococcus aureus subsp. aureus ED133	|	685039 46170 1280 1279 90964 1385 91061 1239 1783272 2 131567 
1	|	685040	|	Salmonella enterica subsp. enterica serovar Gallinarum str. 9184	|	685040 594 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	686340	|	Methylomicrobium album BG8	|	686340 39775 39773 403 135618 1236 1224 2 131567 
1	|	686578	|	Pseudomonas sp. S9	|	686578 286 135621 72274 1236 1224 2 131567 
1	|	686660	|	Veillonella parvula ATCC 17745	|	686660 29466 29465 31977 1843489 909932 1239 1783272 2 131567 
1	|	687860	|	Salmonella enterica subsp. enterica serovar Dublin str. ATCC 39184	|	687860 98360 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	687914	|	Salmonella enterica subsp. enterica serovar Rissen str. 150	|	687914 399587 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	687915	|	Salmonella enterica subsp. enterica serovar Dublin str. SL1438	|	687915 98360 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	687916	|	Yersinia pestis KIM D27	|	687916 187410 632 1649845 629 1903411 91347 1236 1224 2 131567 
1	|	688270	|	Cellulophaga algicola DSM 14237	|	688270 59600 104264 49546 200644 117743 976 68336 1783270 2 131567 
1	|	690598	|	Pseudomonas agarici NCPPB 2289	|	690598 46677 286 135621 72274 1236 1224 2 131567 
1	|	691	|	Vibrio natriegens	|	691 717610 662 641 135623 1236 1224 2 131567 
1	|	691158	|	Clostridioides difficile 6407	|	691158 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	691159	|	Clostridioides difficile 6466	|	691159 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	691160	|	Clostridioides difficile 6503	|	691160 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	691161	|	Clostridioides difficile 6534	|	691161 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	691337	|	Campylobacter jejuni subsp. jejuni 305	|	691337 32022 197 194 72294 213849 29547 68525 1224 2 131567 
1	|	69218	|	Enterobacter cancerogenus	|	69218 354276 547 543 91347 1236 1224 2 131567 
1	|	692420	|	Bacillus amyloliquefaciens DSM 7	|	692420 1390 1938374 653685 1386 186817 1385 91061 1239 1783272 2 131567 
1	|	693444	|	Enterobacteriaceae bacterium strain FGI 57	|	693444 36866 191675 543 91347 1236 1224 2 131567 
1	|	693748	|	Brucella sp. NF 2653	|	693748 234 118882 356 28211 1224 2 131567 
1	|	693750	|	Brucella sp. BO2	|	693750 234 118882 356 28211 1224 2 131567 
1	|	693970	|	Shewanella baltica OS117	|	693970 62322 22 267890 135622 1236 1224 2 131567 
1	|	693972	|	Shewanella baltica OS625	|	693972 62322 22 267890 135622 1236 1224 2 131567 
1	|	695560	|	Lactobacillus amylovorus GRL 1112	|	695560 1604 1578 33958 186826 91061 1239 1783272 2 131567 
1	|	696406	|	Escherichia coli UMNK88	|	696406 562 561 543 91347 1236 1224 2 131567 
1	|	696748	|	Actinobacillus suis H91-0380	|	696748 716 713 712 135625 1236 1224 2 131567 
1	|	696749	|	Acinetobacter baumannii 1656-2	|	696749 470 909768 469 468 72274 1236 1224 2 131567 
1	|	696864	|	Salmonella enterica subsp. enterica serovar Enteritidis str. 20037	|	696864 149539 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	696867	|	Salmonella enterica subsp. enterica serovar Enteritidis str. 18569	|	696867 149539 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	696869	|	Salmonella enterica subsp. enterica serovar Enteritidis str. 436	|	696869 149539 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	696870	|	Salmonella enterica subsp. enterica serovar Enteritidis str. SE8a	|	696870 149539 59201 28901 590 543 91347 1236 1224 2 131567 
1	|	697283	|	Streptococcus pneumoniae gamPNI0373	|	697283 1313 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	697871	|	Pantoea sp. SL1_M5	|	697871 53335 1903409 91347 1236 1224 2 131567 
1	|	698738	|	Oleispira antarctica RB-8	|	698738 188908 188907 135620 135619 1236 1224 2 131567 
1	|	698760	|	Streptomyces turgidiscabies Car8	|	698760 85558 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	699033	|	Clostridioides difficile 2007855	|	699033 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	699034	|	Clostridioides difficile BI1	|	699034 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
1	|	699035	|	Clostridioides difficile M120	|	699035 1496 1870884 186804 186802 186801 1239 1783272 2 131567 
