Contigs id(VIRUS)	Sequence location	pmid	evidence
GOV_bin_2710_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_4911_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_495_contig-100_7	27654921.fasta	27654921	Tetra
GOV_bin_2819_contig-100_17	27654921.fasta	27654921	Tetra
GOV_bin_5568_contig-100_1	27654921.fasta	27654921	Tetra
Gammaproteobacteria_gi_484208983_0_62434	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_484209042	26200428.fasta	26200428	VirSorter
Epsilonproteobacteria_gi_395225548	26200428.fasta	26200428	VirSorter
Spirochaetia_gi_544919744_58143_92578	26200428.fasta	26200428	VirSorter
Spirochaetia_gi_545134079	26200428.fasta	26200428	VirSorter
Spirochaetia_gi_545134458_35250_69685	26200428.fasta	26200428	VirSorter
GOV_bin_1189_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_1362_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_1465_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_1986_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_1986_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_202_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_242_contig-100_5	27654921.fasta	27654921	Tetra
GOV_bin_2590_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_2693_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_2938_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_2957_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_3199_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_3325_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_4793_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_4793_contig-100_5	27654921.fasta	27654921	Tetra
GOV_bin_4793_contig-100_7	27654921.fasta	27654921	Tetra
GOV_bin_5672_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_7619_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_790_contig-100_5	27654921.fasta	27654921	Tetra
Tp1_100_SUR_0-0d2_scaffold37737_1	27654921.fasta	27654921	Tetra
Tp1_100_SUR_0-0d2_scaffold37737_2	27654921.fasta	27654921	Tetra
Tp1_56_SUR_0-0d2_scaffold144328_1	27654921.fasta	27654921	Tetra
Tp1_62_SUR_0-0d2_scaffold11945_1	27654921.fasta	27654921	Tetra
GOV_bin_1536_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_1928_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_2313_contig-100_2	27654921.fasta	27654921	Tetra
GOV_bin_2520_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_5070_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_6872_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_7153_contig-100_1	27654921.fasta	27654921	Tetra
Tp1_122_DCM_0-0d2_scaffold1531_1	27654921.fasta	27654921	Tetra
GOV_bin_2389_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_5230_contig-100_0	27654921.fasta	27654921	Tetra
GOV_bin_1330_contig-100_0	27654921.fasta	27654921	Tetra
Gammaproteobacteria_gi_557401062	26200428.fasta	26200428	VirSorter
GOV_bin_4481_contig-100_1	27654921.fasta	27654921	Tetra
Tp1_34_SUR_0-0d2_scaffold88150_1	27654921.fasta	27654921	Tetra
GOV_bin_28_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_28_contig-100_16	27654921.fasta	27654921	Tetra
GOV_bin_4046_contig-100_1	27654921.fasta	27654921	Tetra
GOV_bin_4046_contig-100_5	27654921.fasta	27654921	Tetra
GOV_bin_4046_contig-100_6	27654921.fasta	27654921	Tetra
GOV_bin_7760_contig-100_3	27654921.fasta	27654921	Tetra
GOV_bin_7760_contig-100_6	27654921.fasta	27654921	Tetra
Tp1_70_MES_0-0d2_scaffold36926_2	27654921.fasta	27654921	Tetra
Actinobacteria_gi_551245205	26200428.fasta	26200428	VirSorter
Tp1_31_SUR_0-0d2_scaffold139098_1	27654921.fasta	27654921	blastn
Negativicutes_gi_303229258	26200428.fasta	26200428	VirSorter
Negativicutes_gi_444381513	26200428.fasta	26200428	VirSorter
Negativicutes_gi_416999523	26200428.fasta	26200428	VirSorter
Negativicutes_gi_282848843_4123_50458	26200428.fasta	26200428	VirSorter
Negativicutes_gi_294791573_831244_870566	26200428.fasta	26200428	VirSorter
Negativicutes_gi_546348709	26200428.fasta	26200428	VirSorter
Negativicutes_gi_546348773	26200428.fasta	26200428	VirSorter
Negativicutes_gi_546349318_12163_37890	26200428.fasta	26200428	VirSorter
Negativicutes_gi_546349956_16649_73610	26200428.fasta	26200428	VirSorter
Negativicutes_gi_546350179	26200428.fasta	26200428	VirSorter
Negativicutes_gi_546351067	26200428.fasta	26200428	VirSorter
unknown_gi_486908286	26200428.fasta	26200428	VirSorter
unknown_gi_486908921	26200428.fasta	26200428	VirSorter
unknown_gi_487398564	26200428.fasta	26200428	VirSorter
unknown_gi_487398648	26200428.fasta	26200428	VirSorter
unknown_gi_487398751	26200428.fasta	26200428	VirSorter
unknown_gi_487398877	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_229525934_1084013_1091165	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_211594404_1655113_1662589	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_269968404_1344_13797	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_543941914_670290_680141	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_543973209_1326753_1336653	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_545471389_0_7138	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_485059695	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_485059728	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_485060094	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_254228276_54361_60151	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_254229529_56244_68175	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_262392383_2034070_2046001	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_262395299_148838_155099	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_545472011_233_31267	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_545472131_358_10120	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_545472445_24119_72628	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_545472498_150_14544	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_545474110_42062_60028	26200428.fasta	26200428	VirSorter
Tp1_70_SUR_0-0d2_C4635004_1	27654921.fasta	27654921	blastn
Gammaproteobacteria_gi_156972381_2310900_2320016	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_156975952_956668_968479	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_541866813_411576_421696	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_541870142_1104552_1114328	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_444425975_44601_50919	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_223666408	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_223666476_21789_29724	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_223666519_5709_15126	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_223666609	26200428.fasta	26200428	VirSorter
GOV_bin_4825_contig-100_4	27654921.fasta	27654921	blastn
Gammaproteobacteria_gi_229527568_8554_17686	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_229527568_939024_972676	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585394_23851_53771	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585408_36044_41368	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585421_26724_34808	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585481_0_5609	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585508_0_2943	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585512	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585532	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_480994280_953_17241	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_121587487	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_440709707	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_440710378_2413_34655	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_223666388_181135_192486	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_254284862_260828_268081	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_254286072_23359_33747	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_254292264	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_254292279	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_120615214	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_211595727_78619_110861	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_229509402_183997_191428	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_229510657_1545316_1577558	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422920756_463_3233	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422922751_14837_17220	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422924100	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422924116	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_229508434_152884_165595	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_255745439_481423_489480	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424586292_54385_57539	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424586336	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421315965_796864_803847	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421316673_888647_895250	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419826465	26200428.fasta	26200428	VirSorter
GOV_bin_274_contig-100_47	27654921.fasta	27654921	Tetra
Gammaproteobacteria_gi_424592449	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421320354_797635_802094	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424594992_54265_58211	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421324351_797809_806169	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421328012_797509_802117	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424598901	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424598904	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421331799_784472_791465	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421332551_16199_58791	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421332911_410515_442757	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424601632	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424601635	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424602384_3513_35755	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421335270_55011_59570	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424606591_52483_56436	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_487955243	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_487967820	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_487975185	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_487982338	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_487986371	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_487963474	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_487995428	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_487989741	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452722814_1241962_1264681	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422915566	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423999178	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418332479_10763_15094	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423730979_54374_58334	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423731025	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424002314_54018_58349	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424002475	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423144995_54409_58369	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423145041	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419829349_721003_728584	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421338499_800101_810031	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423149156_628339_632299	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423149716	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423153004_596953_600913	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423153529	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418336524_800496_804948	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418345740	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423155783_627529_631860	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423156621	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423159604_633528_637488	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423160188	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_550710773_746663_754244	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424006251	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424006254	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422925673_54310_58270	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422925717	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424610421_53090_57050	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424610466	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422891671	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422891674	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422894973	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424613226_54463_58423	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424613274	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424617216_53512_57472	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424617261	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418348185_797578_802030	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418348894	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421346703_799810_804283	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424621991_54435_58395	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424622037	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422902773	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422902776	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422903099	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423164883	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423164990	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423165327	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417813428_53542_57958	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424627111	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423758189	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424630838	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424631731	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424634921	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424011804	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423823975	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424638728	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424644479_591211_595171	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424645007	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424649857	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424652685_54413_58373	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424652770	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423833708	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424021622	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423859287	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_418355312	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_419833634_3449_11030	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423892669_53161_57492	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423893364	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424024169_54318_58979	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424024240	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455595177	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455595206	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455819039_54416_58376	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455819042	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455879185_54384_58344	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455879681	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455907973_54396_58356	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455908231	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424027118	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424027121	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422906614_53148_57479	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422906659	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455931979_572473_576433	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455932501	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455970587_54357_58317	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455970962	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423928291	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_423928587	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_455991563	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_443530711_797738_808822	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_456045529_54357_58317	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_456045754	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_443538061_798002_808713	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424656062_591258_595218	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_424656593	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417815625_797246_803468	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417816338	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422907959_32861_63384	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_421350541_764345_773877	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_417822463_699491_732327	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422913512	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_422913515	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_379739908_1561474_1571566	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_379739908_1606347_1649182	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_262147151	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_298497799_740126_752459	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_229605062_852208_858811	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_229606122_1260437_1292679	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_225363919_1529390_1561632	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_225363919_796706_817294	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_223666377_54255_61393	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585854_33338_40720	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_118585879_32585_39012	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_211594590_47462_78403	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_211594598_213750_220203	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_211594685_13608_50732	26200428.fasta	26200428	VirSorter
GOV_bin_4825_contig-100_4	27654921.fasta	27654921	blastn
Gammaproteobacteria_gi_15640032_1564445_1574540	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_471999978	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_471999982	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_472037766_67769_101407	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_480992392	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_480992456	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_480992502	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_480992618	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_480992657	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_480992705	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_480992793	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_360034408_1041584_1051380	26200428.fasta	26200428	VirSorter
Gammaproteobacteria_gi_452301497	26200428.fasta	26200428	VirSorter
