Host taxid	Host name	pmid	evidence
1278074	Staphylococcus aureus VH221	26200428	VirSorter
1278074	Staphylococcus aureus VH221	26200428	VirSorter
553212	Staphylococcus capitis SK14	26200428	VirSorter
904334	Staphylococcus capitis VCU116	26200428	VirSorter
1141105	Staphylococcus delphini 8086	26200428	VirSorter
1141105	Staphylococcus delphini 8086	26200428	VirSorter
1235440	Staphylococcus epidermidis 12142587	26200428	VirSorter
1000590	Staphylococcus epidermidis 14.1.R1.SE	26200428	VirSorter
1248411	Staphylococcus epidermidis 36-1	26200428	VirSorter
1248411	Staphylococcus epidermidis 36-1	26200428	VirSorter
1248411	Staphylococcus epidermidis 36-1	26200428	VirSorter
1248411	Staphylococcus epidermidis 36-1	26200428	VirSorter
1248411	Staphylococcus epidermidis 36-1	26200428	VirSorter
1248411	Staphylococcus epidermidis 36-1	26200428	VirSorter
1294271	Staphylococcus epidermidis 41tr	26200428	VirSorter
1294271	Staphylococcus epidermidis 41tr	26200428	VirSorter
1294272	Staphylococcus epidermidis 528m	26200428	VirSorter
1294272	Staphylococcus epidermidis 528m	26200428	VirSorter
1294272	Staphylococcus epidermidis 528m	26200428	VirSorter
1345000	Staphylococcus epidermidis APO27	26200428	VirSorter
1344990	Staphylococcus epidermidis CIM37	26200428	VirSorter
764544	Staphylococcus epidermidis FRI909	26200428	VirSorter
904789	Staphylococcus epidermidis IS-250	26200428	VirSorter
1344995	Staphylococcus epidermidis MC28	26200428	VirSorter
979222	Staphylococcus epidermidis NIH04008	26200428	VirSorter
979222	Staphylococcus epidermidis NIH04008	26200428	VirSorter
979222	Staphylococcus epidermidis NIH04008	26200428	VirSorter
979222	Staphylococcus epidermidis NIH04008	26200428	VirSorter
979221	Staphylococcus epidermidis NIH05001	26200428	VirSorter
979221	Staphylococcus epidermidis NIH05001	26200428	VirSorter
1155131	Staphylococcus epidermidis NIH051668	26200428	VirSorter
1155131	Staphylococcus epidermidis NIH051668	26200428	VirSorter
1155131	Staphylococcus epidermidis NIH051668	26200428	VirSorter
1155134	Staphylococcus epidermidis NIH06004	26200428	VirSorter
979207	Staphylococcus epidermidis NIHLM049	26200428	VirSorter
979203	Staphylococcus epidermidis NIHLM067	26200428	VirSorter
979201	Staphylococcus epidermidis NIHLM087	26200428	VirSorter
979199	Staphylococcus epidermidis NIHLM095	26200428	VirSorter
1344993	Staphylococcus epidermidis Scl22	26200428	VirSorter
904317	Staphylococcus epidermidis VCU028	26200428	VirSorter
904320	Staphylococcus epidermidis VCU041	26200428	VirSorter
904321	Staphylococcus epidermidis VCU045	26200428	VirSorter
904324	Staphylococcus epidermidis VCU065	26200428	VirSorter
904325	Staphylococcus epidermidis VCU071	26200428	VirSorter
904336	Staphylococcus epidermidis VCU118	26200428	VirSorter
904336	Staphylococcus epidermidis VCU118	26200428	VirSorter
904340	Staphylococcus epidermidis VCU123	26200428	VirSorter
904347	Staphylococcus epidermidis VCU144	26200428	VirSorter
1159488	Staphylococcus equorum subsp. equorum Mu2	26200428	VirSorter
279808	Staphylococcus haemolyticus JCSC1435	26200428	VirSorter
1185421	Staphylococcus hominis subsp. hominis ZBW5	26200428	VirSorter
1185421	Staphylococcus hominis subsp. hominis ZBW5	26200428	VirSorter
1141106	Staphylococcus intermedius NCTC 11048	26200428	VirSorter
1141106	Staphylococcus intermedius NCTC 11048	26200428	VirSorter
1034809	Staphylococcus lugdunensis N920143	26200428	VirSorter
1229783	Staphylococcus massiliensis S46	26200428	VirSorter
1229783	Staphylococcus massiliensis S46	26200428	VirSorter
1276282	Staphylococcus pasteuri SP1	26200428	VirSorter
1286307	Staphylococcus pseudintermedius K7	26200428	VirSorter
911238	Staphylococcus simiae CCM 7213	26200428	VirSorter
861530	Staphylococcus sp. AL1	26200428	VirSorter
1157683	Staphylococcus sp. JGI 0001002-I23	26200428	VirSorter
1209359	Staphylococcus sp. MDS7B	26200428	VirSorter
904143	Staphylococcus warneri A487	26200428	VirSorter
1262650	Staphylococcus xylosus NJ	26200428	VirSorter
244592	Stappia alexandrii DFL-11	27654921	Tetra
1123294	Stappia stellulata DSM 5886	27654921	Tetra
1123294	Stappia stellulata DSM 5886	27654921	Tetra
40324	Stenotrophomonas maltophilia	26200428	VirSorter
1183154	Stenotrophomonas maltophilia Ab55555	26200428	VirSorter
1235458	Stenotrophomonas maltophilia AU12-09	26200428	VirSorter
1163399	Stenotrophomonas maltophilia D457	26200428	VirSorter
1190567	Stenotrophomonas maltophilia EPM1	26200428	VirSorter
1190567	Stenotrophomonas maltophilia EPM1	26200428	VirSorter
1190567	Stenotrophomonas maltophilia EPM1	26200428	VirSorter
522373	Stenotrophomonas maltophilia K279a	26200428	VirSorter
1333853	Stenotrophomonas maltophilia MF89	26200428	VirSorter
1118235	Stenotrophomonas maltophilia PML168	26200428	VirSorter
1118157	Stenotrophomonas maltophilia RA8	26200428	VirSorter
1210005	Stenotrophomonas maltophilia S028	26200428	VirSorter
1210005	Stenotrophomonas maltophilia S028	26200428	VirSorter
391601	Stenotrophomonas sp. SKA14	26200428	VirSorter
378806	Stigmatella aurantiaca DW4/3-1	26200428	VirSorter
378806	Stigmatella aurantiaca DW4/3-1	26200428	VirSorter
378806	Stigmatella aurantiaca DW4/3-1	26200428	VirSorter
1177154	strain 19-m-6	27654921	Tetra
28258	strain 219	27654921	Tetra
1461694	strain 22II-S11g	27654921	Tetra
213554	strain 5AG	27654921	Tetra
213554	strain 5AG	27654921	Tetra
213554	strain 5AG	27654921	Tetra
1137280	strain AK21	27654921	Tetra
1229521	strain AK23	27654921	Tetra
555500	strain ck-I2-15	27654921	Tetra
555500	strain ck-I2-15	27654921	Tetra
555500	strain ck-I2-15	27654921	Tetra
943936	strain F051-1	27654921	Tetra
943936	strain F051-1	27654921	Tetra
943936	strain F051-1	27654921	Tetra
943936	strain F051-1	27654921	Tetra
943936	strain F051-1	27654921	Tetra
935700	strain GSW-M26	27654921	Tetra
935700	strain GSW-M26	27654921	Tetra
1295392	strain Gung47	27654921	Tetra
589873	strain H 17	27654921	Tetra
589873	strain H 17	27654921	Tetra
472175	strain J3	27654921	Tetra
754476	strain JAM1	27654921	Tetra
754477	strain JAM7	27654921	Tetra
1629550	strain JC272	27654921	Tetra
325473	strain KOPRI 13649	27654921	Tetra
325473	strain KOPRI 13649	27654921	Tetra
325473	strain KOPRI 13649	27654921	Tetra
325473	strain KOPRI 13649	27654921	Tetra
325473	strain KOPRI 13649	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1216932	strain M2/40	27654921	Tetra
1489064	strain MEBiC09566	27654921	Tetra
1496690	strain MGL06	27654921	Tetra
1496690	strain MGL06	27654921	Tetra
37916	strain PCP-I	27654921	Tetra
906888	strain PLR	27654921	Tetra
1420917	strain R9SW1	27654921	Tetra
1648404	strain s21-N3	27654921	Tetra
1648404	strain s21-N3	27654921	Tetra
981384	strain TW15	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
915059	strain WPAGA1	27654921	Tetra
342613	Streptococcus agalactiae 18RS21	26200428	VirSorter
342613	Streptococcus agalactiae 18RS21	26200428	VirSorter
208435	Streptococcus agalactiae 2603V/R	26200428	VirSorter
208435	Streptococcus agalactiae 2603V/R	26200428	VirSorter
342614	Streptococcus agalactiae 515	26200428	VirSorter
342614	Streptococcus agalactiae 515	26200428	VirSorter
1154831	Streptococcus agalactiae BSU165	26200428	VirSorter
1154831	Streptococcus agalactiae BSU165	26200428	VirSorter
1154831	Streptococcus agalactiae BSU165	26200428	VirSorter
1154834	Streptococcus agalactiae BSU167	26200428	VirSorter
1154834	Streptococcus agalactiae BSU167	26200428	VirSorter
1154829	Streptococcus agalactiae BSU178	26200428	VirSorter
1154829	Streptococcus agalactiae BSU178	26200428	VirSorter
1154828	Streptococcus agalactiae BSU188	26200428	VirSorter
1105279	Streptococcus agalactiae BSU248	26200428	VirSorter
1105231	Streptococcus agalactiae BSU260	26200428	VirSorter
1105231	Streptococcus agalactiae BSU260	26200428	VirSorter
1105280	Streptococcus agalactiae BSU447	26200428	VirSorter
1105232	Streptococcus agalactiae BSU451	26200428	VirSorter
1154830	Streptococcus agalactiae BSU96	26200428	VirSorter
1105253	Streptococcus agalactiae CCUG 17336	26200428	VirSorter
1105253	Streptococcus agalactiae CCUG 17336	26200428	VirSorter
1154809	Streptococcus agalactiae CCUG 25532	26200428	VirSorter
1154809	Streptococcus agalactiae CCUG 25532	26200428	VirSorter
1105254	Streptococcus agalactiae CCUG 28551	26200428	VirSorter
1105255	Streptococcus agalactiae CCUG 29376	26200428	VirSorter
1105257	Streptococcus agalactiae CCUG 30636	26200428	VirSorter
1105258	Streptococcus agalactiae CCUG 37736	26200428	VirSorter
1154811	Streptococcus agalactiae CCUG 37737	26200428	VirSorter
1154812	Streptococcus agalactiae CCUG 37738	26200428	VirSorter
1105260	Streptococcus agalactiae CCUG 37740	26200428	VirSorter
1105260	Streptococcus agalactiae CCUG 37740	26200428	VirSorter
1105261	Streptococcus agalactiae CCUG 44050	26200428	VirSorter
1105262	Streptococcus agalactiae CCUG 44074	26200428	VirSorter
1154817	Streptococcus agalactiae CCUG 44077	26200428	VirSorter
1154817	Streptococcus agalactiae CCUG 44077	26200428	VirSorter
1154817	Streptococcus agalactiae CCUG 44077	26200428	VirSorter
1105264	Streptococcus agalactiae CCUG 44110	26200428	VirSorter
1105265	Streptococcus agalactiae CCUG 44140	26200428	VirSorter
1105266	Streptococcus agalactiae CCUG 44186	26200428	VirSorter
1105269	Streptococcus agalactiae CCUG 49072	26200428	VirSorter
1105270	Streptococcus agalactiae CCUG 49086	26200428	VirSorter
1105270	Streptococcus agalactiae CCUG 49086	26200428	VirSorter
1105271	Streptococcus agalactiae CCUG 49100	26200428	VirSorter
1105271	Streptococcus agalactiae CCUG 49100	26200428	VirSorter
1105252	Streptococcus agalactiae CCUG 91	26200428	VirSorter
1105252	Streptococcus agalactiae CCUG 91	26200428	VirSorter
1105252	Streptococcus agalactiae CCUG 91	26200428	VirSorter
1266069	Streptococcus agalactiae CF01173	26200428	VirSorter
342617	Streptococcus agalactiae CJB111	26200428	VirSorter
342617	Streptococcus agalactiae CJB111	26200428	VirSorter
1154771	Streptococcus agalactiae FSL C1-487	26200428	VirSorter
1154771	Streptococcus agalactiae FSL C1-487	26200428	VirSorter
1154783	Streptococcus agalactiae FSL C1-494	26200428	VirSorter
1154803	Streptococcus agalactiae FSL F2-338	26200428	VirSorter
1154805	Streptococcus agalactiae FSL S3-001	26200428	VirSorter
1154806	Streptococcus agalactiae FSL S3-003	26200428	VirSorter
1154804	Streptococcus agalactiae FSL S3-005	26200428	VirSorter
1154794	Streptococcus agalactiae FSL S3-023	26200428	VirSorter
876138	Streptococcus agalactiae FSL S3-026	26200428	VirSorter
876138	Streptococcus agalactiae FSL S3-026	26200428	VirSorter
1154785	Streptococcus agalactiae FSL S3-027	26200428	VirSorter
1154785	Streptococcus agalactiae FSL S3-027	26200428	VirSorter
1154779	Streptococcus agalactiae FSL S3-034	26200428	VirSorter
1154779	Streptococcus agalactiae FSL S3-034	26200428	VirSorter
1154787	Streptococcus agalactiae FSL S3-043	26200428	VirSorter
1154774	Streptococcus agalactiae FSL S3-062	26200428	VirSorter
1154796	Streptococcus agalactiae FSL S3-090	26200428	VirSorter
1154796	Streptococcus agalactiae FSL S3-090	26200428	VirSorter
1154782	Streptococcus agalactiae FSL S3-105	26200428	VirSorter
1154782	Streptococcus agalactiae FSL S3-105	26200428	VirSorter
1154782	Streptococcus agalactiae FSL S3-105	26200428	VirSorter
1154782	Streptococcus agalactiae FSL S3-105	26200428	VirSorter
1154791	Streptococcus agalactiae FSL S3-128	26200428	VirSorter
1154791	Streptococcus agalactiae FSL S3-128	26200428	VirSorter
1154791	Streptococcus agalactiae FSL S3-128	26200428	VirSorter
1154792	Streptococcus agalactiae FSL S3-170	26200428	VirSorter
1154780	Streptococcus agalactiae FSL S3-222	26200428	VirSorter
1154780	Streptococcus agalactiae FSL S3-222	26200428	VirSorter
1154780	Streptococcus agalactiae FSL S3-222	26200428	VirSorter
1154784	Streptococcus agalactiae FSL S3-229	26200428	VirSorter
1154784	Streptococcus agalactiae FSL S3-229	26200428	VirSorter
1154786	Streptococcus agalactiae FSL S3-251	26200428	VirSorter
1154786	Streptococcus agalactiae FSL S3-251	26200428	VirSorter
1154802	Streptococcus agalactiae FSL S3-268	26200428	VirSorter
1154793	Streptococcus agalactiae FSL S3-568	26200428	VirSorter
1154793	Streptococcus agalactiae FSL S3-568	26200428	VirSorter
1154776	Streptococcus agalactiae FSL S3-586	26200428	VirSorter
1154776	Streptococcus agalactiae FSL S3-586	26200428	VirSorter
1154789	Streptococcus agalactiae FSL S3-603	26200428	VirSorter
1154789	Streptococcus agalactiae FSL S3-603	26200428	VirSorter
1154789	Streptococcus agalactiae FSL S3-603	26200428	VirSorter
1154778	Streptococcus agalactiae FSL S3-608	26200428	VirSorter
1154778	Streptococcus agalactiae FSL S3-608	26200428	VirSorter
1154773	Streptococcus agalactiae FSL S3-654	26200428	VirSorter
1154892	Streptococcus agalactiae GB00003	26200428	VirSorter
1154894	Streptococcus agalactiae GB00013	26200428	VirSorter
1154896	Streptococcus agalactiae GB00020	26200428	VirSorter
1154898	Streptococcus agalactiae GB00083	26200428	VirSorter
1154899	Streptococcus agalactiae GB00084	26200428	VirSorter
1154900	Streptococcus agalactiae GB00092	26200428	VirSorter
1154902	Streptococcus agalactiae GB00111	26200428	VirSorter
1178526	Streptococcus agalactiae GB00112	26200428	VirSorter
1154903	Streptococcus agalactiae GB00115	26200428	VirSorter
1154907	Streptococcus agalactiae GB00206	26200428	VirSorter
1154907	Streptococcus agalactiae GB00206	26200428	VirSorter
1154910	Streptococcus agalactiae GB00241	26200428	VirSorter
1154910	Streptococcus agalactiae GB00241	26200428	VirSorter
1154913	Streptococcus agalactiae GB00264	26200428	VirSorter
1154914	Streptococcus agalactiae GB00279	26200428	VirSorter
1154914	Streptococcus agalactiae GB00279	26200428	VirSorter
1154915	Streptococcus agalactiae GB00300	26200428	VirSorter
1154915	Streptococcus agalactiae GB00300	26200428	VirSorter
1154917	Streptococcus agalactiae GB00543	26200428	VirSorter
1154920	Streptococcus agalactiae GB00557	26200428	VirSorter
1154921	Streptococcus agalactiae GB00561	26200428	VirSorter
1154921	Streptococcus agalactiae GB00561	26200428	VirSorter
1154921	Streptococcus agalactiae GB00561	26200428	VirSorter
1154921	Streptococcus agalactiae GB00561	26200428	VirSorter
1154921	Streptococcus agalactiae GB00561	26200428	VirSorter
1154923	Streptococcus agalactiae GB00601	26200428	VirSorter
1154928	Streptococcus agalactiae GB00654	26200428	VirSorter
1154928	Streptococcus agalactiae GB00654	26200428	VirSorter
1154932	Streptococcus agalactiae GB00865	26200428	VirSorter
1154932	Streptococcus agalactiae GB00865	26200428	VirSorter
1154934	Streptococcus agalactiae GB00874	26200428	VirSorter
1154934	Streptococcus agalactiae GB00874	26200428	VirSorter
1154934	Streptococcus agalactiae GB00874	26200428	VirSorter
1154935	Streptococcus agalactiae GB00884	26200428	VirSorter
1154936	Streptococcus agalactiae GB00887	26200428	VirSorter
1154937	Streptococcus agalactiae GB00888	26200428	VirSorter
1154942	Streptococcus agalactiae GB00899	26200428	VirSorter
1154942	Streptococcus agalactiae GB00899	26200428	VirSorter
1154943	Streptococcus agalactiae GB00900	26200428	VirSorter
1154943	Streptococcus agalactiae GB00900	26200428	VirSorter
1154943	Streptococcus agalactiae GB00900	26200428	VirSorter
1154943	Streptococcus agalactiae GB00900	26200428	VirSorter
1154943	Streptococcus agalactiae GB00900	26200428	VirSorter
1154944	Streptococcus agalactiae GB00901	26200428	VirSorter
1154944	Streptococcus agalactiae GB00901	26200428	VirSorter
1154945	Streptococcus agalactiae GB00904	26200428	VirSorter
1154945	Streptococcus agalactiae GB00904	26200428	VirSorter
1154947	Streptococcus agalactiae GB00911	26200428	VirSorter
1154949	Streptococcus agalactiae GB00919	26200428	VirSorter
1154950	Streptococcus agalactiae GB00922	26200428	VirSorter
1154951	Streptococcus agalactiae GB00923	26200428	VirSorter
1154952	Streptococcus agalactiae GB00924	26200428	VirSorter
1154953	Streptococcus agalactiae GB00929	26200428	VirSorter
1154955	Streptococcus agalactiae GB00933	26200428	VirSorter
1154957	Streptococcus agalactiae GB00947	26200428	VirSorter
1154959	Streptococcus agalactiae GB00954	26200428	VirSorter
1154959	Streptococcus agalactiae GB00954	26200428	VirSorter
1154960	Streptococcus agalactiae GB00955	26200428	VirSorter
1154962	Streptococcus agalactiae GB00959	26200428	VirSorter
1154963	Streptococcus agalactiae GB00963	26200428	VirSorter
1154964	Streptococcus agalactiae GB00965	26200428	VirSorter
1154965	Streptococcus agalactiae GB00975	26200428	VirSorter
1154966	Streptococcus agalactiae GB00984	26200428	VirSorter
1154966	Streptococcus agalactiae GB00984	26200428	VirSorter
1154970	Streptococcus agalactiae GB01003	26200428	VirSorter
342615	Streptococcus agalactiae H36B	26200428	VirSorter
1309807	Streptococcus agalactiae ILRI005	26200428	VirSorter
1154884	Streptococcus agalactiae LDS 617	26200428	VirSorter
1154884	Streptococcus agalactiae LDS 617	26200428	VirSorter
1154885	Streptococcus agalactiae LDS 623	26200428	VirSorter
1154885	Streptococcus agalactiae LDS 623	26200428	VirSorter
1154886	Streptococcus agalactiae LDS 628	26200428	VirSorter
